Yelp URL,Rating,Date,Review Text,image URL,Generated Review
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,6/26/2021,"I've always wanted to try his pastries since I've heard so many things about it but I've always been to lazy to try to find it lol. Embarrassed to say this cause I've always stayed at palazzo/Venetian as a visitor to resident. I had to wait in line but they had an efficient system going on so the wait wasn't too bad. Let me just start by saying EVERYTHING LOOKS GOOD! Like I wanted to get everything but I knew it was going to be very expensive as no prices were marked, it's like order what looks good then surprise! I ended up getting 2 lobster tails, 2 cannolis, and a strawberry cheesecake. The lobster tails were AMAZING. They were crispy and perfect, even when I ate it around 5 hours after buying them. I liked that they weren't too sweet and even my mom loved them. I am definitely going to buy more of those when I go back. The cannolis on the other hand weren't that good. I ended up only eating half of one and gave the other one away. I was disappointed in them and wish I had ordered more lobster tails instead. The cheesecake was expensive like almost $12 and it was so small. It was pretty good though, there's not much crust or anything like Cheesecake Factory ones but more like just the cheesecake part. If you're a cheesecake fan I definitely recommend. Overall I'd definitely go back for more lobster tails. I'd highly recommend you get some if you stop by! The bakery is pretty pricey but if it's good, it's worth it!",https://s3-media0.fl.yelpcdn.com/bphoto/cMyXP2Z-Oi5U6dKBkaI5Tg/348s.jpg,"i'm reviewing the chocolate cupcake, std, and i'm really impressed by this reviewer"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,1,3/5/2022,Red velvet cake. Tasted terrible. Super dry. Not moist at all. Might as well get a preservative packed cake from Ralph's or your local grocery store. Leave this cake where it belongs... In a vending machine miles and miles away from anywhere near being baked fresh. Shame on Carlo...,https://s3-media0.fl.yelpcdn.com/bphoto/iv6aDMZJxF8j-JpX_Vk_yQ/348s.jpg,"The restaurant is quite small, but has a pretty good menu, with lots of different desserts, and some drinks"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,4/12/2021,Everyone was very kind here. It was very organized. I loved the strawberries and the cheesecake. The fudge cake was alright though to me as well as the cannoli.,"https://s3-media0.fl.yelpcdn.com/bphoto/jiP55xIxi_rO4KNn326D5A/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/_VHohJwIs1DBpWG11jcYEQ/348s.jpg","This is what makes it so good! if you're an animal lover i love the crab roll, with its cream cheese savoury sauce, and dipped in chocolate chips, caramel, pecan, and cinnamon"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,1,1/7/2022,Over priced and over hyped. Bought a cookie and a strawberry cheesecake and it was $15. The cookie was so dry and the strawberry cheesecake tasted bad that I couldn't even finish it.,https://s3-media0.fl.yelpcdn.com/bphoto/UFnAcSaiPUb81vRfh6D9pg/348s.jpg,ohh...this is so cute! I'm in a love with my sister and i really want to try it!
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,2/4/2022,Found this gem in the Venetian. Amazing amazing amazing!! We got a slice of the rainbow cake and it was the perfect balance of cake and icing. We also ordered two lobster tails. I wish we ate them right away. We waited a tad too long to eat them and they were a bit hard. Taste was there though... you know that it's the most popular item they have when there were only a few left on the tray. Hehe!,https://s3-media0.fl.yelpcdn.com/bphoto/NarLM1O30p9sj5rhq0viFw/348s.jpg,a perfect balance of light and dark ice creams and flavors to create the perfect dessert experience
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,3/16/2021,"I do enjoy Carlos bakery however it seems everytime I visit they have less variety that's why 4 stars and not 5. I remember the first time I visited they had danishes and smaller bites today they had cake slices, cheesecakes, cupcakes, lobster tails which seem smaller and cannolis.","https://s3-media0.fl.yelpcdn.com/bphoto/Izu6wpg5oyfWeCytYVVp7g/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Duar8alQDdjydyMLs8dmAQ/348s.jpg","a great location for your next trip, with a view of the mountains, and a lot of outdoor seating, for eating and drinking, and also a large patio area i ate the swiss cake with my last meal. i had a slice of swiss cake with my last meal and it was awesome"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,5/11/2022,Who doesn't love an occasional sweet treat after winning or losing! Located inside the Venetian Carlos bakery is an open kitchen where you can see the action and pickup a cookie or baked delight to go. Even in the afternoon they offer plenty to choose from. My favorite at that time were the cannolis. Carlos bakery worth the stop.,"https://s3-media0.fl.yelpcdn.com/bphoto/81c9Bc0mdTAl0PEki4oLqw/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/LsAzSsUu7_5gto7SWyeUSA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/dPFHst68pZZV0cAz2-Hw_w/348s.jpg","3 stars - but this place is not as great as a whole as the other reviews say i cant get past the pastries, there's a lot of stuff on the menu c'est la deli! in the middle of the woods with a view of the ave"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,3,3/28/2021,"I'm definitely a big fan of Cake Boss and the artistic abilities and visions that Buddy creates. This little bakery is great in showcasing the great treats and desserts that Buddy is known for. I also love that you can see some of the pastry chefs in action. The staff are very nice and although the lines don't move too quickly at least you can watch the pastry chefs. However, I have been here twice now and still feel that the desserts are alright. I recently got an oreo lobster tail and a piece of red relvet cake. The lobster tail was way too crispy and the red velvet cake wasn't anything special. It's definitely worth going to at least once and to try out all the different options.","https://s3-media0.fl.yelpcdn.com/bphoto/BfbUuXkFuKnVDpDbqg3DgA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/_dlNUEqMpXPnKJfV0MUzzw/348s.jpg","I like a shaved ice cake but want to go with something different than a red velvet cake i like to get pastries and cheesecakes at the pier. I am a big fan of cinnamon, cream, and chocolate doughnuts"
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,5,12/4/2021,"Would recommend getting the Hoboken Special as it contains most of the small pastries really signature to the Cake Boss show (cannoli, lobster tails, and the rainbow cake as slices). The lobster tail pastry is very similar to the Italian sfogliatella pastry, but is unique to New York and filled with French cream instead of ricotta cheese. Though I also REALLY loved the mini cheesecakes and was really happy about the variety of lobster tail flavors. Also, if you get a bigger order, double-check you got anything before leaving. Would recommend eating the lobster tails fresh. They're still good overnight in the fridge, but it's NOTHING compared to when you first get them. XD For those not as familiar, Carlo's Bakery is the Italian bakery featured on the Cake Boss show. They're based in Hoboken where the original bakery is, but now have locations all over the US and some in Canada. For those from California, they have a location in Santa Monica. This Las Vegas bakery location in The Venetian (so free parking) also faces their sister restaurant (Buddy V's Ristorante, different from Pizza Cake By Buddy Valastro that's down the Strip) and supplies the various Cake Boss ""ATMs"" (vending machines) where you can get fresh slices of the rainbow cake. XD If you're there when it's busy, you'll probably see employees with ordering pads taking orders as far down the line as they can. We kind of jumped the gun and ordered early on, but I would advise against doing so as there are more items up front near the register that you might want. Specifically, I wanted to get an additional lobster tail. They'll let you add it to your order but with how busy things get, things sometimes slip. In our case, since our whole order was in one taped-up box, we didn't realize we were charged for (but missing) the additional lobster tail. They were great about that though. We called ahead, they checked their records, and recognized us when we went back to get that pastry. And it was SO worth it. We ended up going back a couple of times while we were in Vegas, just kept coming back. Overall, would definitely recommend, they're so much fun!",https://s3-media0.fl.yelpcdn.com/bphoto/L2ZswKrmPdAFgjBWRFZDbA/348s.jpg,it's a fun place to go and sit with friends and eat delicious food
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,7/27/2021,"Ordered a 6"" cake, lobster tails, and cannolis. I don't know if I'd spend so much on a cake again, it was good but probably not gonna be something I'll need to have again. Lobster tails were ok. But the cannolis are very good. Even the next day still delicious.","https://s3-media0.fl.yelpcdn.com/bphoto/Va69HBF_wP554qcutC9WAA/348s.jpg, https://s3-media0.fl.yelpcdn.com/bphoto/Prot06xcH6YAwr1cIloMsg/348s.jpg",i love that you can order to go and they give you your choice of toppings and it's all really good tasting i can't stop eating these ice creams. my favorite! they taste like candy and are really delicious
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,4,8/10/2021,"Back home on the East Coast, I have been consistently unwilling to wait in the LONG LONG lines that are always present to get into Carlo's Bakery! This time however, was early in the morning, inside of the Venetian Resort and there was NO line. It was a great opportunity to order a coffee and a cannoli and sit in the piazza, under a fake Venetian sky, eating my CB breakfast. Cannoli was solid! Thanks Cake Boss!",https://s3-media0.fl.yelpcdn.com/bphoto/gCIKu29eXYTBX2JpXO7Z8A/348s.jpg,i love it
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,2,7/25/2021,"Good food but total rip off. I was really excited to go here after watching Cake Boss for several years, but I ended up disappointed. We ordered 2 cream lobster tails, a cookie, a cannoli cheesecake, and a slice of cake. When we opened the box about an hour later at our hotel (because the bakery is not dine-in), we only found 1 lobster tail. The rest of the food was great but it was a rip off to pay $6 extra for something we didn't even get.",https://s3-media0.fl.yelpcdn.com/bphoto/0FU7z2iFXGbebfSjXPbdTA/348s.jpg,i went to the ice cream latte at the restaurant on st and dwy for a valentine's day lunch and it was good but not my favorite
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,2,10/30/2021,I got 2 cake slices from the cake vending machine-one chocolate and one red velvet. Awful cake. The chocolate was so sweet and hardly chocolate flavored even though it looks very chocolaty. I couldn't even eat half of the slice. The red velvet was barely better but the cream cheese frosting did taste ok. I was expecting a high end cake slice since he's the Cake Boss. Nope-cheap low quality. Tastes like shortening type frosting. A cake mix or grocery store would have been better. Don't waste your money.,https://s3-media0.fl.yelpcdn.com/bphoto/0DdEnbdZsub1syCrPFNRyg/348s.jpg,i just bought a sam's cookie dough and chocolate cake for the wife
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,5,1/17/2022,My wife and I have been watching the tv show featuring these products and finally went to the Venetian Hotel to try them. We bought two cannoli's that were soft and extremely tasteful. The cannoli cups were filled with cheesecake that was delicious and beyond all our expectations. Don't listen to the negative reviews on these delicious products.,https://s3-media0.fl.yelpcdn.com/bphoto/zXJGOtWsKUHnRYsv7FoJLA/348s.jpg,Describe your favorite dessert or dessert-based cuisine.
https://www.yelp.com/biz/carlos-bakery-las-vegas-3,5,2/19/2022,"Love the amazing and beautiful variety of treats at Carlo's Bakery. Most are almost too lovely to eat, but who can resist! The treats are amazing and very tasty, as well. Want to also mention the staff, all very friendly, fun and make the trip even more enjoyable! Going to Carlo's should be part of every Vegas vacation! Warning: It's delicious!",https://s3-media0.fl.yelpcdn.com/bphoto/frGASlRWy6yQVoqJCYvV-Q/348s.jpg,a review of a dessert dessert dessert dessert dessert dessert
